idPNMain,PNG,Name,PNstat,RAJ2000,DECJ2000,DRAJ2000,DDECJ2000,Glon,Glat,MajDiam,mainClass,subClass
1093,341.7-06.0,SB 26,T,17:21:02.9,-47:35:27.31,260.26215,-47.59092,341.70027,-6.08691,11.4,R,r;
1094,341.8+05.4,NGC 6153,T,16:31:30.5,-40:15:12.60,247.87700,-40.25350,341.84400,5.43856,27.0,E,m;s;
1096,342.1+27.5,Me 2-1,T,15:22:19.3,-23:37:31.33,230.58031,-23.62537,342.13863,27.53175,8.9,E,m;r;s;
1097,342.1+10.8,NGC 6072,T,16:12:58.37,-36:13:47.4,243.24321,-36.22983,342.18192,10.85200,74.3,B,a;s;
1098,342.2-00.3,PM 1-119,T,16:56:34.0,-43:46:14.77,254.14158,-43.77077,342.22626,-0.38020,4.7,B,
1099,342.3-06.0,SB 28,T,17:22:52.5,-47:02:44.88,260.71865,-47.04580,342.32864,-6.03710,9.0,R,
1100,342.5-14.3,Sp 3,T,18:07:15.8,-51:01:10.2,271.81583,-51.01950,342.51418,-14.31308,36.0,E,m;p;r;s;
1101,342.7+00.7,H 1-3,T,16:53:31.3,-42:39:22.39,253.38056,-42.65622,342.74434,0.75179,19.0,B,a;s;
1102,342.8-06.6,Cn 1-4,T,17:27:48.79,-46:55:41.3,261.95329,-46.92814,342.89606,-6.67361,8.0,S,
1103,342.9-02.0,Pe 1-8,T,17:06:22.6,-44:13:09.95,256.59399,-44.21943,342.95460,-2.04856,23.0,E,a;m;r;s;
1104,342.9-04.9,Hen 2-207,T,17:19:32.6,-45:53:15.04,259.88563,-45.88751,342.96423,-4.90994,37.7,B,a;m;s;
1106,343.4+11.9,H 1-1,T,16:13:28.2,-34:35:39.23,243.36734,-34.59423,343.42365,11.94919,3.1,E,
1107,343.5-07.8,PC 17,T,17:35:41.7,-46:59:48.55,263.92365,-46.99682,343.56581,-7.84473,5.0,S,
1108,343.6+03.7,SuWt 3,T,16:44:24.14,-40:03:20.4,251.10058,-40.05567,343.63943,3.73342,31.9,E,m;r;
1110,343.9-05.8,SB 30,T,17:27:02.3,-45:32:38.47,261.75943,-45.54402,343.98578,-5.80164,12.6,S,
1111,343.9+00.8,H 1-5,T,16:57:23.7,-41:37:57.86,254.34892,-41.63274,343.99186,0.83519,5.2,E,
1112,344.2-01.2,H 1-6,T,17:06:59.1,-42:41:09.13,256.74636,-42.68587,344.24689,-1.21466,14.0,E,r;s;
1113,344.2+04.7,Vd 1-1,T,16:42:33.4,-38:54:31.82,250.63928,-38.90884,344.27657,4.75237,10.0,E,
1114,344.4-06.1,Wray 16-278,T,17:30:03.9,-45:22:50.66,262.51608,-45.38074,344.41521,-6.15646,,S,
1115,344.5+02.6,Vd 1-5,T,16:51:33.7,-40:02:55.64,252.89021,-40.04879,344.52809,2.68970,11.6,S,
1116,344.8+03.4,Vd 1-3,T,16:49:32.9,-39:21:08.96,252.38695,-39.35249,344.81776,3.43206,12.0,E,
1117,344.9-01.9,PM 1-131,T,17:12:22.0,-42:30:41.26,258.09177,-42.51146,344.97632,-1.90718,2.2,S,
1118,345.0+04.3,Vd 1-2,T,16:46:45.1,-38:36:58.10,251.68808,-38.61614,345.03314,4.32152,10.0,S,
1119,345.0-04.9,Cn 1-3,T,17:26:12.3,-44:11:25.69,261.55135,-44.19047,345.03694,-4.93067,2.0,S,
1120,345.0+03.4,Vd 1-4,T,16:50:25.3,-39:08:18.89,252.60551,-39.13858,345.09095,3.43851,5.0,S,
1121,345.2-08.8,IC 1266,T,17:45:35.3,-46:05:23.82,266.39706,-46.08995,345.23745,-8.83497,12.9,R,a;r;s;
1122,345.2-01.2,H 1-7,T,17:10:27.4,-41:52:49.40,257.61414,-41.88039,345.27658,-1.24888,10.6,B,m;s;
1123,345.3-10.2,MeWe 1-11,T,17:52:47.06,-46:41:59.4,268.19608,-46.69983,345.32158,-10.21498,69.0,R,a;r;s;
1124,345.4+00.1,IC 4637,T,17:05:10.5,-40:53:08.45,256.29376,-40.88568,345.47936,0.14026,18.9,E,a;p;r;s;
1125,345.5+15.1,Lo 13,T,16:09:45.9,-30:55:07.64,242.44131,-30.91879,345.50633,15.11400,75.0,R,s;
1126,345.6+06.7,Hen 2-175,T,16:39:28.1,-36:34:16.39,249.86713,-36.57122,345.64360,6.74921,6.6,E,
1127,345.9+03.0,Vd 1-6,T,16:54:27.3,-38:44:10.39,253.61377,-38.73622,345.90029,3.08634,16.0,B,p;s;
1130,346.2-08.2,IC 4663,T,17:45:28.6,-44:54:18.00,266.36900,-44.90500,346.26100,-8.21933,19.5,E,m;r;s;
1131,346.3-06.8,Fg 2,T,17:39:19.86,-44:09:37.5,264.83275,-44.16042,346.33682,-6.89722,6.5,E,
1132,346.9+12.4,Abell 38,T,16:23:19.0,-31:44:58.96,245.82924,-31.74971,346.97827,12.46440,156.0,B,m;r;s;
1133,347.4+05.8,H 1-2,T,16:48:54.1,-35:47:09.02,252.22537,-35.78584,347.48744,5.81062,2.0,S,
1134,347.7+02.0,Vd 1-8,T,17:04:33.8,-37:53:14.89,256.14072,-37.88747,347.79384,2.05046,3.0,S,
1135,347.9-06.0,SB 31,T,17:40:03.3,-42:24:05.58,265.01389,-42.40155,347.91487,-6.08934,16.8,B,a;m;r;
1136,348.0-13.8,IC 4699,T,18:18:32.0,-45:59:01.72,274.63342,-45.98381,348.02995,-13.85319,12.6,E,m;p;s;
1137,348.0+06.3,WRAY 15-1537,T,16:48:48.5,-35:00:57.38,252.20229,-35.01594,348.07152,6.31633,10.7,E,
1138,348.4-04.1,H 1-21,T,17:32:47.8,-40:58:28.63,263.19913,-40.97462,348.40203,-4.18226,10.0,S,
1139,348.8-09.0,Hen 2-306,T,17:56:33.7,-43:03:18.90,269.14044,-43.05525,348.88506,-9.03706,3.0,S,
1140,348.9+04.6,KLSS 1-15,T,16:57:57.1,-35:24:54.14,254.48798,-35.41504,348.93813,4.61278,19.0,E,a;r;
1141,349.2-03.5,H 2-14,T,17:32:20.1,-39:51:22.25,263.08360,-39.85618,349.29542,-3.50102,14.0,R,r;s;
1142,349.3-01.1,NGC 6337,T,17:22:15.7,-38:29:00.20,260.56549,-38.48339,349.35187,-1.11527,47.6,B,m;r;s;
1143,349.3-04.2,Lo 16,T,17:35:41.8,-40:11:26.20,263.92416,-40.19061,349.36177,-4.22338,88.0,B,m;p;s;
1144,349.5+01.0,NGC 6302,T,17:13:44.494,-37:06:11.599,258.43539,-37.10322,349.50906,1.05567,390.0,B,a;m;p;s;
1145,349.8+04.4,M 2-4,T,17:01:06.2,-34:49:38.57,255.27596,-34.82738,349.80062,4.46609,3.0,E,
1146,350.1-03.9,H 1-26,T,17:36:29.9,-39:21:56.56,264.12450,-39.36571,350.14281,-3.91156,23.4,B,m;r;s;
1147,350.5-05.0,H 1-28,T,17:42:54.1,-39:36:24.05,265.72528,-39.60668,350.59161,-5.08806,7.8,E,r;
1148,350.8-02.4,H 1-22,T,17:32:22.1,-37:57:23.83,263.09225,-37.95662,350.89440,-2.47210,3.5,S,
1149,350.9+04.4,H 2-1,T,17:04:36.3,-33:59:18.74,256.15106,-33.98854,350.90884,4.40218,4.3,B,a;m;r;s;
1150,351.0-10.4,HaTr 9,T,18:08:58.88,-41:48:37.7,272.24533,-41.81047,351.09247,-10.47485,160.0,E,r;s;
1151,351.1+04.8,M 1-19,T,17:03:46.8,-33:29:44.41,255.94520,-33.49567,351.19914,4.83634,8.0,E,m;r;s;
1152,351.2+05.2,M 2-5,T,17:02:19.1,-33:10:05.02,255.57945,-33.16806,351.27480,5.27797,6.5,B,
1153,351.2-06.3,SB 33,T,17:50:27.6,-39:40:16.36,267.61503,-39.67121,351.28474,-6.37112,22.2,R,a;r;s;
1154,351.3+07.6,H 1-4,T,16:53:37.1,-31:40:33.02,253.40445,-31.67584,351.32109,7.64331,10.0,E,
1155,351.5-06.5,SB 34,T,17:52:09.4,-39:32:14.53,268.03909,-39.53737,351.56623,-6.58661,22.8,R,r;
1156,351.6-06.2,H 1-37,T,17:50:44.6,-39:17:25.98,267.68570,-39.29055,351.64327,-6.22661,8.6,E,r;
1157,351.7-10.9,Wray 16-385,T,18:12:52.9,-41:30:26.60,273.22046,-41.50739,351.70314,-10.98731,8.0,S,
1158,351.7-06.6,SB 35,T,17:53:02.8,-39:24:08.64,268.26172,-39.40240,351.77031,-6.66820,8.0,E,
1159,351.9+09.0,PC 13,T,16:50:17.1,-30:19:55.49,252.57129,-30.33208,351.92881,9.04119,10.0,B,s;
1160,351.9-01.9,Wray 16-286,T,17:33:00.7,-36:43:52.54,263.25278,-36.73126,351.99228,-1.91158,10.0,B,s;
1161,352.0-04.6,H 1-30,T,17:45:06.8,-38:08:49.49,266.27826,-38.14708,352.06810,-4.69873,5.4,E,
1163,352.1+05.1,M 2-8,T,17:05:30.7,-32:32:08.30,256.37781,-32.53564,352.18764,5.12525,5.0,E,m;
1164,352.6+03.0,H 1-8,T,17:14:42.9,-33:24:47.20,258.67877,-33.41311,352.62248,3.04976,3.4,B,a;m;p;r;s;
1165,352.6-04.9,SB 37,T,17:47:52.7,-37:48:03.10,266.96948,-37.80086,352.64735,-4.98790,13.2,E,r;
1166,352.6+00.1,H 1-12,T,17:26:24.3,-35:01:41.59,261.60117,-35.02822,352.67479,0.14393,8.5,B,m;r;s;
1167,352.7-08.4,SB 38,T,18:03:29.2,-39:21:28.19,270.87151,-39.35783,352.79954,-8.40889,15.6,E,
1168,352.8-00.2,H 1-13,T,17:28:27.58,-35:07:31.7,262.11492,-35.12547,352.82795,-0.25952,13.5,E,m;r;
1169,352.9+11.4,K 2-16,T,16:44:49.05,-28:04:04.7,251.20438,-28.06797,352.94724,11.39601,26.6,E,a;r;
1170,352.9-07.5,Fg 3,T,18:00:11.82,-38:49:52.6,270.04925,-38.83128,352.95756,-7.59648,4.0,B,m;p;r;s;
1171,353.2-05.2,H 1-38,T,17:50:45.2,-37:23:53.09,267.68853,-37.39808,353.28649,-5.27348,14.0,B,r;s;
1172,353.3+06.3,M 2-6,T,17:04:18.3,-30:53:28.72,256.07635,-30.89131,353.35420,6.31785,8.0,S,
1173,353.3-08.3,SB 39,T,18:04:31.6,-38:47:39.70,271.13174,-38.79436,353.39778,-8.31948,103.2,E,a;s;
1175,353.4-04.5,K 6-13,T,17:48:00.9,-36:50:08.02,267.00387,-36.83556,353.49347,-4.51720,13.7,R,
1177,353.6-03.6,K 6-11,T,17:44:35.6,-36:14:02.15,266.14820,-36.23393,353.65421,-3.61779,12.8,E,m;
1178,353.7+06.3,M 2-7,T,17:05:13.9,-30:32:19.68,256.30800,-30.53880,353.75800,6.36988,7.8,E,p;s;
1179,353.7-12.8,Wray 16-411,T,18:26:41.8,-40:29:52.51,276.67407,-40.49792,353.78858,-12.89737,30.0,B,p;s;
1180,353.8-01.2,K 6-3,T,17:35:27.4,-34:47:42.22,263.86404,-34.79506,353.88889,-1.27867,,S,
1181,353.9+02.7,PM 1-140,T,17:19:45.5,-32:30:32.18,259.93938,-32.50894,353.97285,2.70728,8.6,S,
1182,354.2+04.3,M 2-10,T,17:14:07.0,-31:19:42.60,258.52927,-31.32850,354.24751,4.36581,6.5,B,
1183,354.4-07.8,H 1-52,T,18:04:57.6,-37:38:07.94,271.24004,-37.63554,354.46892,-7.84468,15.0,E,s;
1184,354.6-01.7,K 6-5,T,17:38:54.3,-34:27:38.34,264.72634,-34.46065,354.55194,-1.69812,,E,
1185,354.5+03.3,Th 3-4,T,17:18:51.9,-31:39:06.34,259.71634,-31.65176,354.56864,3.35266,14.0,B,a;s;
1186,354.6+04.9,Terz N 139,T,17:12:53.4,-30:40:08.36,258.22243,-30.66899,354.63146,4.96388,16.2,B,a;
1187,354.7-10.0,SB 41,T,18:15:39.04,-38:27:56.5,273.91267,-38.46569,354.70956,-10.09446,25.8,R,
1188,354.7-07.2,SB 40,T,18:02:55.7,-37:08:13.96,270.73206,-37.13721,354.71610,-7.25205,20.4,R,
1189,354.9+03.5,Th 3-6,T,17:19:20.2,-31:12:40.50,259.83423,-31.21125,354.98824,3.52215,,B,a;s;
1190,355.0-03.7,K 5-18,T,17:48:29.5,-35:05:29.18,267.12288,-35.09144,355.04433,-3.70577,11.1,E,r;
1191,355.1-06.9,M 3-21,T,18:02:32.3,-36:39:10.94,270.63469,-36.65304,355.10609,-6.95088,2.8,E,
1192,355.1+04.7,Terz N 140,T,17:15:02.6,-30:20:32.64,258.76100,-30.34240,355.16900,4.77620,46.0,B,s;
1193,355.1-02.9,H 1-31,T,17:45:32.3,-34:33:55.84,266.38451,-34.56551,355.18218,-2.91519,1.8,S,
1194,355.1+02.3,Th 3-11,T,17:24:26.3,-31:43:19.92,261.10960,-31.72220,355.18385,2.33631,7.5,S,
1195,355.2+03.7,Terz N 137,T,17:19:03.4,-30:53:53.38,259.76398,-30.89816,355.21119,3.75049,13.3,B,a;p;r;
1196,355.2-02.5,H 1-29,T,17:44:13.8,-34:17:33.32,266.05770,-34.29259,355.27489,-2.54294,3.0,S,
1197,355.3-07.5,SB 42,T,18:05:52.5,-36:45:36.54,271.46893,-36.76015,355.33374,-7.58947,21.0,R,r;
1198,355.4-01.4,K 6-9,T,17:40:00.3,-33:35:32.28,265.00143,-33.59230,355.40883,-1.42924,8.4,E,a;
1199,355.4-02.4,M 3-14,T,17:44:20.6,-34:06:40.57,266.08582,-34.11127,355.44183,-2.46810,8.0,B,m;s;
1200,355.4+02.3,Terz N 138,T,17:25:03.5,-31:28:38.50,261.26447,-31.47736,355.46076,2.36449,,R,r;s;
1201,355.4-04.0,Hf 2-1,T,17:51:12.2,-34:55:22.80,267.80063,-34.92300,355.47344,-4.09726,25.0,B,p;s;
1202,355.6-02.7,H 1-32,T,17:46:06.3,-34:03:45.54,266.52636,-34.06265,355.67342,-2.75439,2.3,S,
1203,355.7-03.4,H 2-23,T,17:48:58.0,-34:21:53.28,267.24164,-34.36480,355.71954,-3.41698,3.4,S,
1204,355.7-03.5,H 1-35,T,17:49:13.9,-34:22:52.97,267.30807,-34.38138,355.73342,-3.47257,3.0,B,m;s;
1205,355.7-03.0,H 1-33,T,17:47:49.41,-34:08:05.0,266.95588,-34.13472,355.79569,-3.09613,4.0,E,
1206,355.8-08.7,SB 43,T,18:12:23.6,-36:52:51.85,273.09852,-36.88107,355.84216,-8.79906,42.0,E,a;p;
1207,355.9-04.2,M 1-30,T,17:52:58.9,-34:38:22.99,268.24561,-34.63972,355.90384,-4.26922,3.5,B,m;p;s;
1208,355.9+02.7,Th 3-10,T,17:24:40.8,-30:51:59.47,261.17020,-30.86652,355.92184,2.77373,3.0,S,
1209,355.9+03.6,H 1-9,T,17:21:31.9,-30:20:48.34,260.38290,-30.34676,355.96927,3.62640,5.0,S,
1210,356.0-07.4b,SB 45,T,18:06:52.5,-36:06:41.00,271.71858,-36.11139,356.00594,-7.45866,22.2,R,
1211,356.0-07.4a,SB 44,T,18:07:07.8,-36:02:45.82,271.78258,-36.04606,356.08868,-7.47328,28.2,E,a;r;
1212,356.1-03.3,H 2-26,T,17:49:50.8,-34:00:31.14,267.46169,-34.00865,356.11937,-3.39109,5.5,B,a;s;
1213,356.1+02.7,Th 3-13,T,17:25:19.3,-30:40:41.77,261.33060,-30.67827,356.15525,2.76500,1.9,S,
1214,356.1-08.6,SB 46,T,18:12:39.9,-36:31:49.15,273.16614,-36.53032,356.18238,-8.68554,14.4,E,
1215,356.2-04.4,Cn 2-1,T,17:54:33.0,-34:22:20.86,268.63742,-34.37246,356.29833,-4.41397,2.6,S,
1216,356.3-07.3,SB 47,T,18:07:21.5,-35:45:44.03,271.83948,-35.76223,356.36281,-7.37954,30.6,E,a;r;
1217,356.3-06.2,M 3-49,T,18:02:32.0,-35:13:13.69,270.63344,-35.22047,356.36838,-6.25807,9.8,E,
1218,356.4-06.8,SB 48,T,18:05:14.4,-35:28:07.54,271.31000,-35.46876,356.41657,-6.86131,15.0,R,r;
1219,356.5-03.6,H 2-27,T,17:51:50.6,-33:47:35.59,267.96072,-33.79322,356.51643,-3.63790,5.2,B,p;s;
1220,356.5-02.3,M 1-27,T,17:46:45.4,-33:08:35.05,266.68936,-33.14307,356.53115,-2.39402,6.7,R,
1221,356.5+01.5,Th 3-55,T,17:30:58.8,-31:01:05.74,262.74515,-31.01826,356.54542,1.56567,8.0,E,
1222,356.5-03.9,H 1-39,T,17:53:21.0,-33:55:58.44,268.33752,-33.93290,356.55423,-3.97846,5.5,B,p;r;s;
1223,356.5+05.1,Th 3-3,T,17:17:20.5,-28:59:28.14,259.33553,-28.99115,356.56616,5.14681,17.0,E,a;s;
1224,356.6-07.8,H 1-57,T,18:09:49.2,-35:44:12.88,272.45514,-35.73691,356.62269,-7.80842,12.6,E,r;
1225,356.7-04.8,H 1-41,T,17:57:19.1,-34:09:49.10,269.32977,-34.16364,356.76614,-4.80581,12.0,E,
1226,356.7-06.4,H 1-51,T,18:04:29.3,-34:58:00.98,271.12210,-34.96694,356.78590,-6.48604,17.7,E,p;s;
1227,356.8-05.4,H 2-35,T,18:00:18.2,-34:27:39.60,270.07586,-34.46100,356.81127,-5.48858,7.0,E,r;
1228,356.8-03.0,K 5-20,T,17:50:10.7,-33:14:17.95,267.54474,-33.23832,356.81798,-3.05689,5.3,S,
1229,356.8-11.7,Lo 17,T,18:27:50.7,-37:15:57.20,276.96140,-37.26589,356.88247,-11.73131,116.0,R,r;
1230,356.8+03.3,Th 3-12,T,17:25:06.1,-29:45:16.88,261.27539,-29.75469,356.89518,3.32118,2.0,B,p;
1231,356.9+04.5,M 2-11,T,17:20:33.3,-29:00:38.66,260.13855,-29.01074,356.95199,4.55872,6.0,B,
1232,356.9+04.4,M 3-38,T,17:21:04.5,-29:02:59.21,260.26859,-29.04978,356.98437,4.44292,1.6,B,m;p;s;
1234,357.0+02.4,M 4-4,T,17:28:50.3,-30:07:44.47,262.20978,-30.12902,357.03426,2.44005,6.3,E,a;r;
1235,357.1+03.6,M 3-7,T,17:24:34.4,-29:24:19.48,261.14346,-29.40541,357.12084,3.61174,6.5,E,
1236,357.1+01.2,K 6-2,T,17:33:51.0,-30:42:36.14,263.46235,-30.71004,357.13990,1.21811,8.6,E,
1237,357.1+01.9,Th 3-24,T,17:30:51.3,-30:17:12.34,262.71358,-30.28676,357.14235,1.98973,8.6,S,
1238,357.1-06.1,M 3-50,T,18:04:05.2,-34:28:37.49,271.02167,-34.47708,357.17795,-6.17793,8.5,E,
1239,357.1-04.7,H 1-43,T,17:58:14.4,-33:47:37.50,269.56012,-33.79375,357.18354,-4.78857,2.0,B,p;s;
1240,357.2+07.4,M 4-3,T,17:10:41.7,-27:08:43.76,257.67395,-27.14549,357.22755,7.41034,2.0,R,
1242,357.2+02.0,H 2-13,T,17:31:08.1,-30:10:27.98,262.78369,-30.17444,357.26958,2.00067,5.6,E,m;r;s;
1243,357.2-04.5,H 1-42,T,17:57:25.2,-33:35:42.94,269.35486,-33.59526,357.27164,-4.54188,4.3,S,
1244,357.2+01.4,Al 2-H,T,17:33:17.0,-30:26:29.04,263.32100,-30.44140,357.29900,1.46629,7.6,E,
1245,357.3-06.5,SB 50,T,18:06:08.3,-34:33:30.71,271.53458,-34.55853,357.31014,-6.58778,24.6,E,a;r;
1246,357.3+04.0,H 2-7,T,17:23:24.9,-28:59:06.04,260.85391,-28.98501,357.32753,4.05682,5.7,R,r;
1247,357.3+03.3,M 3-41,T,17:25:59.8,-29:21:50.15,261.49911,-29.36393,357.32876,3.37789,4.3,S,
1248,357.4-03.5,M 2-18,T,17:53:37.8,-32:58:47.93,268.40768,-32.97998,357.40849,-3.54849,2.2,S,
1250,357.4-03.2,M 2-16,T,17:52:34.4,-32:45:51.08,268.14319,-32.76419,357.48251,-3.24774,5.0,B,
1251,357.4-04.6,M 2-22,T,17:58:32.6,-33:28:36.48,269.63588,-33.47680,357.49128,-4.68669,5.8,S,
1253,357.5+03.2,M 3-42,T,17:26:59.8,-29:15:31.86,261.74915,-29.25885,357.53772,3.25519,7.2,B,
1254,357.6+01.7,H 1-23,T,17:32:46.9,-30:00:15.08,263.19540,-30.00419,357.60702,1.79539,3.5,E,
1255,357.6+02.6,H 1-18,T,17:29:42.8,-29:32:50.21,262.42816,-29.54728,357.62458,2.60281,3.5,E,
1256,357.6-03.3,H 2-29,T,17:53:16.8,-32:40:38.57,268.31998,-32.67738,357.63289,-3.33211,10.7,B,a;
1257,357.6+01.0,Terz N 21,T,17:35:43.5,-30:21:26.42,263.93106,-30.35734,357.65510,1.06957,31.5,E,a;r;s;
1258,358.0+09.3,Th 3-1,T,17:05:44.5,-25:25:01.74,256.43549,-25.41715,357.98400,9.32346,10.0,E,m;
1259,357.9-03.8,H 2-30,T,17:56:13.9,-32:37:22.08,269.05800,-32.62280,357.99300,-3.84195,13.3,E,r;s;
1260,358.0-05.1,Pe 1-11,T,18:01:42.8,-33:15:24.73,270.42818,-33.25687,358.00985,-5.15496,8.8,B,a;m;
1261,358.0+02.6,Th 3-23,T,17:30:21.3,-29:10:12.58,262.58893,-29.17016,358.01705,2.69309,5.8,B,a;s;
1262,358.0+07.5,Terz N 8,T,17:12:33.6,-26:25:21.36,258.13980,-26.42260,358.06458,7.49203,31.0,B,a;s;
1263,358.2+03.5,H 2-10,T,17:27:32.8,-28:31:06.89,261.88687,-28.51858,358.22180,3.56540,3.7,E,
1264,358.2-01.1,Bl D,T,17:46:02.77,-31:03:38.0,266.51154,-31.06056,358.23403,-1.18462,23.2,B,p;s;
1265,358.2+03.6,M 3-10,T,17:27:20.1,-28:27:51.16,261.83395,-28.46421,358.24134,3.63424,4.2,R,
1266,358.2+04.2,M 3-8,T,17:24:52.1,-28:05:54.60,261.21729,-28.09850,358.24315,4.28895,5.0,R,
1267,358.3-21.6,IC 1297,T,19:17:23.5,-39:36:46.40,289.34775,-39.61289,358.34606,-21.60520,10.8,B,a;m;r;s;
1268,358.3+03.0,H 1-17,T,17:29:40.6,-28:40:22.12,262.41910,-28.67281,358.35132,3.09059,2.8,E,
1269,358.3+01.2,Bl B,T,17:36:59.8,-29:40:08.94,264.24933,-29.66915,358.38359,1.20767,2.4,E,
1271,358.5-02.5,PN M 4-7,T,17:51:44.7,-31:36:00.18,267.93610,-31.60005,358.39755,-2.50560,6.9,E,
1272,358.4+03.3,Th 3-19,T,17:28:41.8,-28:27:19.33,262.17410,-28.45537,358.41438,3.38995,2.3,S,
1273,358.4+01.6,JaSt 3,T,17:35:22.7,-29:22:17.40,263.84476,-29.37150,358.44490,1.66459,5.5,S,
1274,358.5-07.3,NGC 6563,T,18:12:02.8,-33:52:07.14,273.01147,-33.86865,358.50403,-7.33817,92.0,B,p;r;s;
1275,358.5+02.9,Al 2-F,T,17:30:30.4,-28:35:54.89,262.62680,-28.59858,358.51369,2.97901,4.2,B,a;s;
1276,358.5-04.2,H 1-46,T,17:59:02.5,-32:21:43.42,269.76038,-32.36206,358.51502,-4.22641,3.0,B,m;p;s;
1278,358.5+05.4,M 3-39,T,17:21:11.5,-27:11:37.03,260.29784,-27.19362,358.53589,5.47092,25.9,B,p;s;
1279,358.5+02.6,M 3-57,T,17:31:47.37,-28:42:02.6,262.94738,-28.70072,358.58225,2.68766,40.0,B,a;p;s;
1280,358.6+07.8,M 3-36,T,17:12:39.2,-25:43:37.38,258.16315,-25.72705,358.64941,7.87714,4.2,E,
1281,358.6-05.5,M 3-51,T,18:04:56.2,-32:54:01.22,271.23431,-32.90034,358.65227,-5.57244,20.9,B,s;
1282,358.6-02.4,K 6-16,T,17:52:00.3,-31:17:49.92,268.00143,-31.29720,358.68689,-2.39949,8.9,R,s;
1283,358.6+01.8,M 4-6,T,17:35:14.0,-29:03:10.19,263.80823,-29.05283,358.69604,1.86347,2.5,E,
1285,358.7-05.2,H 1-50,T,18:03:53.5,-32:41:42.14,270.97275,-32.69504,358.72594,-5.28071,10.0,E,
1286,358.7+05.2,M 3-40,T,17:22:28.3,-27:08:42.40,260.61780,-27.14511,358.73714,5.26299,2.2,E,m;r;s;
1287,358.7-05.1,SB 53,T,18:03:28.5,-32:37:25.97,270.86874,-32.62388,358.74574,-5.16961,16.8,R,m;
1288,358.7-02.7,Al 2-R,T,17:53:36.2,-31:25:24.78,268.40096,-31.42355,358.75105,-2.75761,8.3,B,
1289,358.8+04.0,Th 3-15,T,17:27:10.66,-27:43:57.6,261.79442,-27.73267,358.83236,4.06856,7.0,E,
1290,358.8+01.7,JaSt 5,T,17:35:52.3,-28:58:27.48,263.96800,-28.97430,358.83800,1.78817,9.1,E,
1291,358.8+04.1,SaWe 2,T,17:27:00.35,-27:40:34.1,261.75146,-27.67614,358.85842,4.13154,45.0,E,a;p;s;
1293,358.8+03.0,Th 3-26,T,17:31:09.3,-28:14:50.42,262.78873,-28.24734,358.88608,3.05225,9.1,E,a;r;
1294,358.9-00.7,M 1-26,T,17:45:57.7,-30:12:00.58,266.49023,-30.20016,358.95945,-0.72143,7.8,B,a;m;p;s;
1295,358.9+03.4,H 1-19,T,17:30:02.5,-27:59:17.56,262.51062,-27.98821,358.96858,3.39942,2.6,B,a;m;s;
1296,358.9+03.2,H 1-20,T,17:30:43.8,-28:04:06.67,262.68250,-28.06852,358.98462,3.22851,4.4,E,
1297,358.9-03.7,H 1-44,T,17:58:10.6,-31:42:56.09,269.54434,-31.71558,358.98691,-3.74696,3.5,E,
1298,359.0-04.1,M 3-48,T,17:59:56.8,-31:54:27.72,269.98659,-31.90770,359.00603,-4.16861,5.4,B,
1299,359.0+01.1,JaSt 9,T,17:38:45.5,-29:08:57.66,264.68957,-29.14935,359.02806,1.16191,9.0,E,
1301,359.0-04.8,M 2-25,T,18:02:46.6,-32:09:29.38,270.69403,-32.15816,359.08208,-4.81409,17.7,B,
1302,359.1-02.9,M 3-46,T,17:55:05.7,-31:12:16.85,268.77358,-31.20468,359.10100,-2.92217,15.5,B,
1303,359.1-01.7,M 1-29,T,17:50:18.0,-30:34:54.91,267.57501,-30.58192,359.11559,-1.71990,7.6,E,
1304,359.1+15.1,Abell 40,T,16:48:34.5,-21:00:50.54,252.14373,-21.01404,359.16577,15.11990,34.3,E,a;r;
1305,359.1-02.3,M 3-16,T,17:52:46.0,-30:49:34.43,268.19186,-30.82623,359.17584,-2.30073,10.0,E,m;
1307,359.2-33.5,Hen 3-1863,T,20:19:28.7,-41:31:27.48,304.86960,-41.52430,359.28036,-33.50450,17.0,S,
1308,359.2+04.7,Th 3-14,T,17:25:44.1,-26:57:47.70,261.43359,-26.96325,359.29607,4.76209,1.7,E,a;r;s;
1309,359.3-00.9,Hb 5,T,17:47:56.20,-29:59:39.7,266.98417,-29.99436,359.35704,-0.98013,62.0,B,m;p;s;
1310,359.3-03.1,M 3-17,T,17:56:25.6,-31:04:16.82,269.10684,-31.07134,359.35982,-3.10202,2.9,S,
1311,359.3-06.0,SB 54,T,18:08:31.4,-32:29:59.64,272.13100,-32.49990,359.36900,-6.04270,35.4,E,a;r;
1312,359.3-01.8,M 3-44,T,17:51:18.9,-30:23:52.98,267.82874,-30.39805,359.38552,-1.81380,4.4,B,
1313,359.3+01.4,Th 3-35,T,17:38:42.2,-28:42:45.32,264.67569,-28.71259,359.39108,1.40521,3.3,S,
1314,359.3+03.6,Al 2-E,T,17:30:14.4,-27:30:19.40,262.56000,-27.50539,359.39706,3.62770,8.8,B,p;
1315,359.4-08.5,SB 55,T,18:19:26.59,-33:37:07.1,274.86079,-33.61864,359.44286,-8.58825,16.2,E,a;r;
1316,359.4+02.3,Th 3-32,T,17:35:15.5,-28:07:01.70,263.81473,-28.11714,359.48736,2.36370,3.5,S,
1317,359.4-03.4,H 2-33,T,17:58:12.5,-31:08:06.00,269.55222,-31.13500,359.49508,-3.46429,7.8,E,r;
